cycle_name,experiment_id,state,image_count,feature_000,feature_001,feature_002,feature_003,feature_004,feature_005,feature_006,feature_007,feature_008,feature_009,feature_010,feature_011,feature_012,feature_013,feature_014,feature_015,feature_016,feature_017,feature_018,feature_019,feature_020,feature_021,feature_022,feature_023,feature_024,feature_025,feature_026,feature_027,feature_028,feature_029,feature_030,feature_031,feature_032,feature_033,feature_034,feature_035,feature_036,feature_037,feature_038,feature_039,centroid_distance,camera_group
frost_cycle_000065,exp_20260730,optimum,40,-0.17095587,0.27470517,0.6825602,-0.22282293,-0.6011476,0.10472232,0.725516,0.5623285,0.42750853,0.28605184,0.67576617,-0.5595076,-0.5071109,0.0002787322,0.7655694,0.5427808,0.17071193,0.25371158,0.4918851,-0.38982767,-0.48907098,0.4453411,-0.017737258,0.525826,-0.3782783,-0.40979272,-0.32322377,0.6562649,0.60603124,0.4877251,-0.71462697,-0.6587887,-0.25119203,0.46335298,0.0,0.0,0.0,0.0,0.0,0.0,0.3019412,extreme
frost_cycle_000065,exp_20260730,fixed_time,40,-0.17095587,-0.15918471,0.6699073,0.17732625,-0.5770027,0.16558519,0.5035702,0.17263523,-0.12092475,-0.13875358,0.5854801,-0.22079447,-0.49851495,-0.039565854,0.7236028,0.4181952,-0.27075782,-0.06522013,0.4028768,-0.22714654,-0.45407265,0.48135176,-0.066849746,0.53847045,-0.3319735,-0.2970901,-0.20551105,0.45863467,0.46584064,0.30468377,-0.44972143,-0.28131884,-0.091154516,0.30642948,0.0,0.0,0.0,0.0,0.0,0.0,0.1950405,extreme
frost_cycle_000066,exp_20260730,optimum,40,-0.17095587,-0.44511634,-0.35344148,1.1321008,-0.11407411,0.06336674,0.29294822,-0.26237127,-0.23061141,-0.33434743,-0.23777029,0.7069197,-0.20543471,-0.035444017,0.43396467,0.08840962,-0.20769069,0.20077157,-0.15507367,0.35169566,-0.20827644,0.18932751,-0.0842437,0.013726467,0.25998792,0.19454952,-0.017539369,-0.061385907,0.015486556,-0.0775009,0.043145217,0.020923536,-0.19794945,-0.20735769,0.0,0.0,0.0,0.0,0.0,0.0,0.33873308,extreme
frost_cycle_000066,exp_20260730,fixed_time,40,-0.17095587,-0.19004717,0.43135208,0.54769695,-0.53198063,0.14139612,0.50809973,0.054820955,-0.120924756,-0.14792204,0.45828658,0.0170041,-0.49953827,0.09988989,0.55436057,0.38155234,-0.20769072,0.09876505,0.27788052,-0.01187775,-0.48987865,0.5623758,-0.31445822,0.46892604,-0.25976115,-0.32710034,-0.24149446,0.39662933,0.38528475,0.22622252,-0.5423781,-0.4957594,-0.26507798,0.21225853,0.0,0.0,0.0,0.0,0.0,0.0,0.20565934,extreme
frost_cycle_000067,exp_20260730,optimum,40,-0.17095587,-0.32711282,-0.27721494,1.2022046,-0.22082,0.061025925,0.36768502,-0.244246,0.0984486,-0.05012516,-0.13894364,0.57203406,-0.27215546,-0.08834102,0.540601,0.10306676,0.044577736,0.61525375,-0.074856296,0.27565175,-0.2871574,0.2804796,-0.3697098,-0.024206823,0.13555999,0.039541,-0.34455627,0.021846991,0.11313361,0.046307154,-0.031030586,-0.09166341,-0.059163492,-0.09634712,0.0,0.0,0.0,0.0,0.0,0.0,0.28995508,extreme
frost_cycle_000067,exp_20260730,fixed_time,40,-0.17095587,-0.15101525,0.4211681,0.50426996,-0.5232667,0.2006984,0.44770628,0.19982311,-0.12092475,-0.024147857,0.45676154,-0.04644221,-0.4860304,0.1761442,0.45116416,0.557438,-0.081556484,0.29115704,0.23584881,0.021036824,-0.49687833,0.4340877,-0.1609819,0.58904815,-0.2820653,-0.35103998,-0.3141557,0.3981165,0.38903433,0.28731394,-0.48519602,-0.46538782,-0.19997819,0.2224962,0.0,0.0,0.0,0.0,0.0,0.0,0.19756447,extreme
frost_cycle_000068,exp_20260730,optimum,16,-0.17095587,0.56744456,1.4110324,-1.2563866,-0.88262635,0.39343065,0.8319595,0.76623785,0.07102692,0.96451795,1.2574406,-1.5481701,-0.67053586,0.25720716,0.7631615,1.0008163,-0.396892,0.7611617,0.88981307,-0.9733989,-0.7226178,1.0814364,-0.6306195,0.816648,-0.8258242,-0.8569635,-0.49682873,1.1016442,1.0382515,0.89826506,-1.2581673,-1.2038602,-0.17174673,1.0998949,0.0,0.0,0.0,0.0,0.0,0.0,0.68382764,extreme
frost_cycle_000068,exp_20260730,fixed_time,16,-0.17095587,-0.14284578,0.6803999,0.20152138,-0.57673043,0.21786484,0.40920553,-0.1400257,-0.20318973,-0.036372438,0.619185,-0.20805538,-0.52368873,0.14900872,0.5120501,0.08474534,-0.396892,0.21884868,0.18859749,0.021604322,-0.48166746,0.38372898,0.14187813,0.38989836,-0.46172628,-0.46225536,-0.14524376,0.43490207,0.44769496,0.3102021,-0.5794661,-0.582252,-0.009329569,0.2815354,0.0,0.0,0.0,0.0,0.0,0.0,0.18842074,extreme
frost_cycle_000070,exp_20260731,optimum,40,-0.17095587,0.054129343,0.5368966,-0.46725497,-0.43322253,0.4394681,0.47035384,1.4051536,0.26297855,0.14852493,0.52447605,-0.4466033,-0.44878134,0.6522175,0.107175864,1.1730378,-0.018489372,-0.51843894,0.5333675,-0.43144375,-0.37196112,0.3502503,0.20122233,1.0316033,-0.12986387,-0.18248947,-0.0031151758,0.61105883,0.5088688,0.46320963,-0.24481039,-0.35822016,0.005477623,0.44776797,0.0,0.0,0.0,0.0,0.0,0.0,0.40929374,extreme
frost_cycle_000070,exp_20260731,fixed_time,40,-0.17095587,-0.565843,-0.080013566,0.0036182343,0.060204905,0.82961464,-0.4061056,0.19076052,-0.3402981,-0.6491313,-0.12948796,0.27778316,-0.044363346,1.0492887,-0.70257246,0.07375248,-0.396892,-0.9794051,0.0083831195,0.18031305,-0.036246017,0.2180235,-0.001366514,0.039015334,0.31951615,0.4070316,0.4033752,-0.091568604,-0.12458155,-0.07592066,0.29642177,0.035294212,-0.20781645,-0.3891936,0.0,0.0,0.0,0.0,0.0,0.0,0.47159618,extreme
frost_cycle_000071,exp_20260731,optimum,40,-0.17095587,0.3200911,0.97820795,-0.7253358,-0.6793917,0.43634692,0.5684932,0.7073307,-0.06608142,0.44955605,0.9267982,-1.0236145,-0.5595051,0.28606012,0.62040627,0.9751663,-0.081556484,0.17623836,0.65891325,-0.72426975,-0.503878,0.5353678,0.14597082,0.9999922,-0.54651827,-0.517779,-0.20700336,0.8194129,0.7771998,0.6787952,-0.7054646,-0.70440626,0.0573797,0.7705814,0.0,0.0,0.0,0.0,0.0,0.0,0.45062593,extreme
frost_cycle_000071,exp_20260731,fixed_time,40,-0.17095587,-0.09292121,0.5057271,-0.29540807,-0.36496323,0.27248535,0.42958832,0.29951212,-0.066081405,-0.039428588,0.54979277,-0.6199564,-0.33150834,-0.027200216,0.72841865,0.48415232,-0.14462359,-0.124616325,0.3855697,-0.413284,-0.2656199,0.2512208,0.23703352,0.6080148,-0.17721991,-0.1004231,-0.047864437,0.4047865,0.44725338,0.3368223,-0.10846792,-0.05166645,0.31369448,0.33870658,0.0,0.0,0.0,0.0,0.0,0.0,0.21610682,extreme
frost_cycle_000072,exp_20260731,optimum,40,-0.17095587,-0.2517721,-0.0732241,0.58181816,-0.14729603,0.044639807,0.28086954,-0.36206025,0.5920385,-0.054709353,0.077315934,-0.14186125,-0.120703384,-0.21130943,0.6534292,0.022452507,0.5491146,0.079396725,0.13310461,-0.23357812,-0.07178281,0.1358741,0.09481204,-0.030529033,0.03833916,-0.007054329,-0.12086438,0.06330047,0.1771476,0.109256245,0.17427266,0.20228747,0.35732168,0.05372057,0.0,0.0,0.0,0.0,0.0,0.0,0.23895857,extreme
frost_cycle_000072,exp_20260731,fixed_time,40,-0.17095587,0.1358241,0.52023166,-0.15954359,-0.41125613,0.13437347,0.40543094,-0.18987021,0.81141186,0.39148912,0.597376,-0.7403544,-0.35217947,0.014705169,0.6465494,0.08840962,0.35991326,0.37121284,0.4232059,-0.6739522,-0.21258393,0.41326904,-0.039224003,0.26029295,-0.35288906,-0.43839997,-0.32390174,0.4258698,0.50319856,0.41083488,0.018464051,0.14523335,0.5077291,0.4562312,0.0,0.0,0.0,0.0,0.0,0.0,0.24217026,extreme
frost_cycle_000073,exp_20260731,optimum,40,-0.17095587,-0.47144017,-0.19419897,0.7319517,-0.049990263,0.012647676,0.20613265,-0.3983108,0.043605257,-0.3083701,-0.16975072,0.2722878,-0.042112015,-0.13368133,0.4422204,-0.21939023,0.10764483,-0.0949182,-0.081449464,0.1220506,-0.0042090653,0.07060467,-0.031038553,-0.21387331,0.194,0.19351092,0.018819015,-0.1181605,-0.012710842,-0.06556614,0.14340246,0.17453632,0.14977863,-0.16628826,0.0,0.0,0.0,0.0,0.0,0.0,0.30016652,extreme
frost_cycle_000073,exp_20260731,fixed_time,40,-0.17095587,-0.019395942,0.49060526,-0.041670077,-0.4009083,0.15778215,0.39788178,-0.18987018,0.15329191,0.19283915,0.5336267,-0.61446106,-0.32332173,0.14385629,0.48969078,0.07375248,0.23377904,0.30277807,0.3416149,-0.5052177,-0.20289207,0.359253,-0.06480335,0.20339298,-0.28046107,-0.38858235,-0.2608087,0.37478003,0.4093929,0.35362306,-0.06256362,0.010322643,0.43091893,0.409233,0.0,0.0,0.0,0.0,0.0,0.0,0.14632387,extreme
frost_cycle_000075,exp_20260731,optimum,40,-0.17095587,0.38998556,-0.7447582,0.7921293,0.12664877,0.05634419,0.019667972,-0.79706675,-0.6145147,0.73072225,-0.4875822,1.0031688,-0.1340066,-0.2284838,0.17322162,-1.0328612,-0.27075782,1.0878408,0.36633945,-0.6209863,-0.10920415,-0.36658773,0.7414592,-1.2507168,0.25597537,-0.15559009,-0.60808337,-0.17926168,0.0060019074,0.2460461,0.39505416,0.7229969,0.47703362,-0.1342034,0.0,0.0,0.0,0.0,0.0,0.0,0.54288214,extreme
frost_cycle_000075,exp_20260731,fixed_time,40,-0.17095587,1.3194902,-0.23616996,0.80391663,-0.42705017,0.5440273,-0.18114012,-0.79706675,-0.6145147,1.1173258,-0.13528346,0.5745319,-0.45553532,0.020887934,0.62591016,-1.0328612,-0.20769072,1.0852584,0.5690807,-0.8805195,-0.36146158,-0.20679028,1.3553646,-1.2380724,-0.6707689,-0.38451213,-0.50085557,0.26520485,0.3750731,0.6135316,0.21829839,0.58899367,0.5916524,0.15771607,0.0,0.0,0.0,0.0,0.0,0.0,0.563392,extreme
frost_cycle_000076,exp_20260731,optimum,40,-0.17095587,1.5382507,-0.100999035,0.5836793,-0.53415906,0.580701,-0.015813094,-0.79706675,-0.6145147,0.9477091,-0.023645874,0.41916353,-0.49851495,0.068289295,0.7614415,-1.0328612,-0.27075782,0.8321789,0.6572648,-0.9096506,-0.45003438,0.11955665,1.0473888,-1.2191057,-0.7314061,-0.39473867,-0.55604315,0.38961878,0.446781,0.61874425,-0.41088217,-0.11757443,0.13960858,0.15225938,0.0,0.0,0.0,0.0,0.0,0.0,0.50996554,extreme
frost_cycle_000076,exp_20260731,fixed_time,40,-0.17095587,1.5545895,-0.1275394,0.5917444,-0.5105589,0.5814813,-0.073186874,-0.79706675,-0.6145147,1.1585836,-0.02029059,0.31525156,-0.49012366,0.10401191,0.73805034,-1.0328612,-0.20769072,0.94322395,0.6542429,-1.0390389,-0.3423471,-0.07062481,1.2510008,-1.1874946,-0.75796294,-0.47411698,-0.55226743,0.3775212,0.43268213,0.6580078,-0.052369367,0.3436311,0.5639988,0.28449625,0.0,0.0,0.0,0.0,0.0,0.0,0.54371107,extreme
frost_cycle_000060,exp_20260729,optimum,78,0.07993338,-0.18901826,0.45775458,-0.18244252,-0.5567385,0.56636363,-0.30326417,-0.1370468,0.060579766,-0.1671538,0.60394144,-0.25312293,-0.59849614,0.64292234,-0.23222382,-0.13325872,0.06731249,-0.39123553,0.6563704,-0.1879386,-0.5348418,0.6306436,0.28276926,-0.12815191,0.095088944,0.1592802,0.20620647,0.14594571,0.14530468,0.13442822,-0.015223558,-0.038482565,-0.08496389,-0.02329926,0.0,0.0,0.0,0.0,0.0,0.0,0.18573777,top_pair
frost_cycle_000060,exp_20260729,fixed_time,78,0.2118252,0.043255225,0.29697004,-0.21412037,-0.6919073,0.6603919,-0.32515964,-0.1370468,0.19040541,-0.08122007,0.5909596,-0.35989836,-0.58522135,0.6447046,-0.24616528,-0.13325872,0.14599197,0.03656459,0.23865646,-0.23957679,-0.4796437,0.5475011,0.42795104,-0.12815191,0.1316708,0.20352924,0.15297183,0.38094229,0.34303904,0.29180557,-0.49187562,-0.075858206,-0.3543273,-0.10107557,0.0,0.0,0.0,0.0,0.0,0.0,0.0889164,top_pair
frost_cycle_000061,exp_20260729,optimum,46,0.3630404,0.4324662,-0.05730493,-0.48358077,-0.56063926,0.5945095,0.044986155,-0.1370468,0.36469376,0.3761488,-0.17518124,-0.33401793,-0.49207625,0.54059637,-0.21839263,-0.13325872,0.291245,0.6625126,-0.78386116,-0.17157458,-0.36156598,0.4125875,0.40572846,-0.12815191,0.17505403,0.19167662,0.0704052,0.576859,0.48620352,0.38581777,-0.9453315,-0.48379558,-0.3447701,-0.07104719,0.0,0.0,0.0,0.0,0.0,0.0,0.3122199,top_pair
