camera_group,representation,model,training_experiment_count,metric,estimate,lower,upper,held_out_experiment_count
top_pair,handcrafted,rbf_svm,6,training_cycle_count,23.727272727272727,22.484090909090906,24.90909090909091,11
top_pair,handcrafted,rbf_svm,6,training_image_count,935.2727272727273,891.6363636363636,975.2727272727273,11
top_pair,handcrafted,rbf_svm,8,balanced_accuracy,0.9473590067340069,0.9251565130471381,0.9695075757575757,11
top_pair,handcrafted,rbf_svm,8,macro_f1,0.9368776896465211,0.9089952161485374,0.9643247926336393,11
top_pair,handcrafted,rbf_svm,8,auroc,0.9612061629856768,0.9346310325476993,0.9845310307940516,11
top_pair,handcrafted,rbf_svm,8,balanced_misclassification_regret,0.0010074039285373475,0.0005141963110851618,0.0015699884207610927,11
top_pair,handcrafted,rbf_svm,8,fit_predict_seconds,0.01830494566379595,0.01644035305260772,0.02018110270768044,11
top_pair,handcrafted,rbf_svm,8,training_cycle_count,31.90909090909091,30.60606060606061,33.36363636363637,11
top_pair,handcrafted,rbf_svm,8,training_image_count,1257.4545454545455,1207.2545454545455,1314.1818181818182,11
top_pair,handcrafted,rbf_svm,10,balanced_accuracy,0.9495129870129871,0.9281290584415585,0.9708694083694084,11
top_pair,handcrafted,rbf_svm,10,macro_f1,0.9377949857385253,0.9103989441433705,0.9645380990334235,11
top_pair,handcrafted,rbf_svm,10,auroc,0.9594017431257016,0.9302266479903198,0.984350098204265,11
top_pair,handcrafted,rbf_svm,10,balanced_misclassification_regret,0.0009347806459466937,0.0004778551289831041,0.001469366253637343,11
top_pair,handcrafted,rbf_svm,10,fit_predict_seconds,0.02769941309816204,0.02406317778097053,0.03291974510463081,11
top_pair,handcrafted,rbf_svm,10,training_cycle_count,40.90909090909091,39.63636363636363,42.18409090909088,11
top_pair,handcrafted,rbf_svm,10,training_image_count,1614.5454545454545,1568.6727272727273,1662.5454545454545,11
